Frame Number ,Layer Number,Overflow Count,Underflow Count,Max GNA value,Scale Factor,Max FP32 value,Mean of Overflowing FP32 values,Median,GNA Layer Name,IR Layer Name
10,79,0,0,0.0410156,512,0.0388855,0,0,kActIdentity_79,identity_17
10,240,0,0,0.478516,512,0.426052,0,0,kActIdentity_240,identity_63
10,356,0,0,1.5293,512,0.268807,0,0,kActIdentity_356,identity_96
10,261,0,0,0.945312,512,1.55738,0,0,kActIdentity_261,identity_69
10,32,0,0,8.08789,512,7.62709,0,0,kActIdentity_32,identity_3
10,549,8,0,64.0,512,88.5465,17.619180874999998,17.3336,kActIdentity_549,identity_151
10,143,55,0,64.0,512,975.542,124.74285272727272,60.7434,kActIdentity_143,identity_35
10,179,0,5,2.75,256,6.10389,0,0,kActIdentity_179,identity_45
10,327,0,2,2.5,256,25.8584,0,0,kActIdentity_327,identity_87
10,164,57,0,64.0,512,137.287,69.74479824561404,62.7461,kActIdentity_164,identity_41
10,238,87,1,64.0,512,1444.03,60.93588321839081,28.3291,kActIdentity_238,identity_62
10,496,0,47,0.720703,512,0.767423,0,0,kActIdentity_496,identity_134
10,559,0,5,3.375,256,6.60685,0,0,kActIdentity_559,identity_153
10,243,46,0,63.998,512,1444.46,62.79358456521739,30.89755,kActIdentity_243,identity_64
10,451,0,0,2.97461,512,7.7366,0,0,kActIdentity_451,identity_123
10,389,0,0,0.0371094,512,0.0382215,0,0,kActIdentity_389,identity_104
10,314,0,0,0.210938,512,1.28067,0,0,kActIdentity_314,identity_84
10,352,12,0,64.0,512,76.7633,37.42545416666666,40.1319,kActIdentity_352,identity_94
10,188,0,0,8.50781,512,8.4579,0,0,kActIdentity_188,identity_48
10,433,6,0,63.998,512,1148.74,413.8477500000001,304.495,kActIdentity_433,identity_118
10,257,18,0,64.0,512,112.282,51.9754,50.5008,kActIdentity_257,identity_67
10,483,0,0,0.0449219,512,0.0446819,0,0,kActIdentity_483,identity_131
10,502,4,0,64.0,512,40.7759,19.03398,17.78598,kActIdentity_502,identity_137
10,259,127,0,64.0,512,131.141,48.46635007874016,44.7145,kActIdentity_259,identity_68
10,593,0,0,1.95898,512,0.602338,0,0,kActIdentity_593,identity_162
10,145,0,0,0.847656,512,0.55563,0,0,kActIdentity_145,identity_36
10,426,7,1,64.0,512,435.586,136.62784285714287,46.553,kActIdentity_426,identity_115
10,401,0,67,0.730469,512,0.8978,0,0,kActIdentity_401,identity_107
10,217,113,0,64.0,512,657.466,47.246460265486725,39.6463,kActIdentity_217,identity_56
10,169,45,0,63.998,512,138.238,76.04164222222221,69.1536,kActIdentity_169,identity_43
10,475,10,0,64.0,512,221.254,44.02246,45.3074,kActIdentity_475,identity_130
10,158,0,4,2.875,256,22.5718,0,0,kActIdentity_158,identity_39
10,120,3,0,64.0,512,75.2352,61.40443333333334,61.9963,kActIdentity_120,identity_28
10,407,16,0,64.0,512,269.83,60.925936875000005,45.8872,kActIdentity_407,identity_110
10,443,0,1,3.125,256,33.9828,0,0,kActIdentity_443,identity_120
10,568,0,0,0.800781,512,0.874173,0,0,kActIdentity_568,identity_156
10,35,46,0,64.0,512,233.983,63.784621739130436,60.8367,kActIdentity_35,identity_4
10,528,15,0,64.0,512,555.933,380.3405333333333,403.846,kActIdentity_528,identity_145
10,300,0,21,0.873047,512,0.99989,0,0,kActIdentity_300,identity_79
10,274,0,0,2.25,256,5.40536,0,0,kActIdentity_274,identity_72
10,591,0,90,0.410156,512,0.336531,0,0,kActIdentity_591,identity_161
10,381,31,0,64.0,512,269.677,48.5778258064516,45.8491,kActIdentity_381,identity_103
10,538,0,3,3.625,256,9.53709,0,0,kActIdentity_538,identity_147
10,308,0,0,7.47656,512,9.00599,0,0,kActIdentity_308,identity_81
10,498,0,0,9.64844,512,13.0718,0,0,kActIdentity_498,identity_135
10,05,0,0,56.7969,512,56.8852,0,0,kActIdentity_5,identity_13
10,109,0,21,0.970703,512,0.88751,0,0,kActIdentity_109,identity_25
10,546,0,0,8.20117,512,7.1595,0,0,kActIdentity_546,identity_150
10,333,67,0,64.0,512,542.535,40.03927823880597,20.6358,kActIdentity_333,identity_89
10,405,2,0,63.998,512,55.9549,41.01085,41.01085,kActIdentity_405,identity_109
10,391,0,3,2.375,256,10.3075,0,0,kActIdentity_391,identity_105
10,331,14,0,64.0,512,289.335,74.57572857142857,31.507450000000002,kActIdentity_331,identity_88
10,47,15,1,64.0,512,333.765,59.97530000000001,58.4515,kActIdentity_47,identity_8
10,54,44,0,64.0,512,1388.61,108.86510909090907,68.80455,kActIdentity_54,identity_10
10,97,0,3,3.0,256,36.3825,0,0,kActIdentity_97,identity_22
10,367,0,0,0.0390625,512,0.0425451,0,0,kActIdentity_367,identity_98
10,184,1,0,63.998,512,75.0794,62.7161,62.7161,kActIdentity_184,identity_46
10,122,97,0,64.0,512,172.86,67.38728659793814,65.3873,kActIdentity_122,identity_29
10,07,0,0,55.6992,512,55.6807,0,0,kActIdentity_7,identity_1
10,135,0,0,0.0371094,512,0.0395146,0,0,kActIdentity_135,identity_32
10,523,33,0,64.0,512,562.597,446.7720909090909,426.92,kActIdentity_523,identity_143
10,346,0,0,0.0390625,512,0.0430849,0,0,kActIdentity_346,identity_92
10,116,0,13,0.898438,512,0.909615,0,0,kActIdentity_116,identity_26
10,449,30,0,64.0,512,104.925,36.29092166666667,32.6295,kActIdentity_449,identity_122
10,211,0,36,0.929688,512,0.946566,0,0,kActIdentity_211,identity_53
10,454,14,0,64.0,512,97.1885,35.15985714285714,33.784499999999994,kActIdentity_454,identity_124
10,219,0,0,2.83594,512,2.99059,0,0,kActIdentity_219,identity_57
10,354,68,0,64.0,512,126.708,45.32404294117647,41.9418,kActIdentity_354,identity_95
10,420,0,0,0.0449219,512,0.0540337,0,0,kActIdentity_420,identity_113
10,281,138,0,64.0,512,366.104,49.51607543478261,41.02165,kActIdentity_281,identity_74
10,232,0,2,2.375,256,26.4817,0,0,kActIdentity_232,identity_60
10,335,0,0,0.0546875,512,0.098772,0,0,kActIdentity_335,identity_90
10,162,1,0,63.998,512,64.2709,64.2709,64.2709,kActIdentity_162,identity_40
10,317,29,0,64.0,512,586.944,33.53407206896552,30.4503,kActIdentity_317,identity_85
10,199,0,0,0.0390625,512,0.0390536,0,0,kActIdentity_199,identity_50
10,95,0,0,0.046875,512,0.0262116,0,0,kActIdentity_95,identity_21
10,566,39,0,64.0,512,84.799,65.50418405128205,77.3585,kActIdentity_566,identity_155
10,283,0,0,5.69141,512,6.27351,0,0,kActIdentity_283,identity_75
10,230,0,0,0.0371094,512,0.0404626,0,0,kActIdentity_230,identity_59
10,310,6,0,64.0,512,391.671,104.9979,56.1221,kActIdentity_310,identity_82
10,489,0,20,0.945312,512,0.924869,0,0,kActIdentity_489,identity_133
10,205,0,14,0.978516,512,0.999999,0,0,kActIdentity_205,identity_52
10,137,0,4,2.375,256,6.64167,0,0,kActIdentity_137,identity_33
10,428,15,0,64.0,512,1149.08,187.51590399999998,47.6587,kActIdentity_428,identity_116
10,103,0,0,0.0410156,512,0.039071,0,0,kActIdentity_103,identity_23
10,515,0,0,0.0605469,512,0.13688,0,0,kActIdentity_515,identity_140
10,264,44,0,63.998,512,129.583,50.130886363636364,41.74995,kActIdentity_264,identity_70
10,236,17,0,64.0,512,870.247,127.31114705882352,51.4242,kActIdentity_236,identity_61
10,148,27,0,64.0,512,974.986,176.51434074074072,63.3939,kActIdentity_148,identity_37
10,521,33,0,64.0,512,417.151,322.73336363636366,312.556,kActIdentity_521,identity_142
10,312,64,0,64.0,512,588.225,44.611171648437505,29.888150000000003,kActIdentity_312,identity_83
10,447,1,0,64.0,512,229.543,37.1492,37.1492,kActIdentity_447,identity_121
10,470,28,0,64.0,512,222.94,71.01427500000001,50.105000000000004,kActIdentity_470,identity_128
10,166,0,0,1.13672,512,0.951341,0,0,kActIdentity_166,identity_42
10,338,30,0,64.0,512,542.633,42.728917200000005,18.519849999999998,kActIdentity_338,identity_91
10,03,5,0,64.0,512,515.986,169.71318,77.8374,kActIdentity_3,identity_9
11,564,0,0,52.9395,512,59.3853,0,0,kActIdentity_564,identity_154
11,01,1,0,63.998,512,81.4259,81.4259,81.4259,kActIdentity_1,identity_5
11,81,0,6,2.625,256,13.7785,0,0,kActIdentity_81,identity_18
11,348,0,0,2.375,256,24.0301,0,0,kActIdentity_348,identity_93
11,87,0,0,0.046875,512,0.0466512,0,0,kActIdentity_87,identity_19
11,507,0,0,61.9473,512,40.6917,0,0,kActIdentity_507,identity_139
11,215,7,0,63.998,512,357.154,98.92837142857142,58.0724,kActIdentity_215,identity_55
11,71,5,0,64.0,512,143.498,54.14148,51.6074,kActIdentity_71,identity_16
11,557,0,0,0.0644531,512,0.083155,0,0,kActIdentity_557,identity_152
11,395,0,31,0.876953,512,0.985315,0,0,kActIdentity_395,identity_106
11,222,30,0,64.0,512,616.846,33.809430000000006,30.3623,kActIdentity_222,identity_58
11,44,0,0,2.88086,512,3.40047,0,0,kActIdentity_44,identity_7
11,412,22,0,63.998,512,223.55,42.856190909090905,30.518250000000002,kActIdentity_412,identity_112
11,59,27,0,64.0,512,1257.54,126.90358518518521,70.3087,kActIdentity_59,identity_12
11,500,0,0,45.1562,512,36.9381,0,0,kActIdentity_500,identity_136
11,56,0,0,0.224609,512,0.553543,0,0,kActIdentity_56,identity_11
11,504,0,0,0.650391,512,5.70207,0,0,kActIdentity_504,identity_138
11,294,0,0,0.0351562,512,0.0395978,0,0,kActIdentity_294,identity_77
11,251,0,0,0.0410156,512,0.0238268,0,0,kActIdentity_251,identity_65
11,441,0,0,0.046875,512,0.029344,0,0,kActIdentity_441,identity_119
11,579,0,0,0.0566406,512,0.0706018,0,0,kActIdentity_579,identity_158
11,472,0,0,0.314453,512,1.73993,0,0,kActIdentity_472,identity_129
11,464,0,3,2.75,256,5.01138,0,0,kActIdentity_464,identity_126
11,468,6,0,64.0,512,97.8797,30.182355,30.94165,kActIdentity_468,identity_127
11,485,0,2,2.625,256,8.89993,0,0,kActIdentity_485,identity_132
11,409,0,0,1.00781,512,1.26779,0,0,kActIdentity_409,identity_111
11,325,0,0,0.0390625,512,0.0432944,0,0,kActIdentity_325,identity_86
11,585,0,31,0.998047,512,0.999997,0,0,kActIdentity_585,identity_160
11,374,16,1,64.0,512,173.387,66.33583125,52.312,kActIdentity_374,identity_100
11,105,0,3,2.625,256,8.85889,0,0,kActIdentity_105,identity_24
11,124,0,0,4.66406,512,4.95253,0,0,kActIdentity_124,identity_30
11,359,31,0,63.998,512,132.26,45.44968903225806,38.9016,kActIdentity_359,identity_97
11,286,47,0,64.0,512,353.987,51.90652340425532,49.4711,kActIdentity_286,identity_76
11,369,0,2,2.375,256,5.68614,0,0,kActIdentity_369,identity_99
11,378,0,0,1.35742,512,2.91825,0,0,kActIdentity_378,identity_102
11,422,0,0,2.75,256,12.5554,0,0,kActIdentity_422,identity_114
11,68,0,0,0.162109,512,0.118414,0,0,kActIdentity_68,identity_15
11,89,0,7,3.0,256,6.69434,0,0,kActIdentity_89,identity_20
11,296,0,3,2.25,256,14.0171,0,0,kActIdentity_296,identity_78
11,66,25,0,64.0,512,143.379,71.676932,66.4467,kActIdentity_66,identity_14
11,542,0,0,51.8379,512,40.471,0,0,kActIdentity_542,identity_148
11,201,0,6,2.375,256,11.0613,0,0,kActIdentity_201,identity_51
11,30,71,0,64.0,512,235.998,74.77799999999999,65.3178,kActIdentity_30,identity_2
11,127,50,0,64.0,512,173.768,58.079686,58.321,kActIdentity_127,identity_31
11,517,0,3,4.23438,256,5.65673,0,0,kActIdentity_517,identity_141
11,525,0,0,5.02539,512,6.94725,0,0,kActIdentity_525,identity_144
11,571,24,0,63.998,512,82.4342,71.48850833333334,73.6676,kActIdentity_571,identity_157
11,186,142,0,64.0,512,313.252,65.60002676056338,58.04705,kActIdentity_186,identity_47
11,141,9,0,64.0,512,488.082,209.44124444444446,166.63,kActIdentity_141,identity_34
11,191,72,0,64.0,512,304.49,63.158862500000005,61.45885,kActIdentity_191,identity_49
11,279,18,0,64.0,512,218.417,73.27682222222222,54.683099999999996,kActIdentity_279,identity_73
11,581,0,5,3.625,256,5.82,0,0,kActIdentity_581,identity_159
11,403,0,0,15.5254,512,16.3368,0,0,kActIdentity_403,identity_108
11,376,109,0,64.0,512,285.029,50.7687036972477,42.1998,kActIdentity_376,identity_101
11,156,0,0,0.0429688,512,0.0218282,0,0,kActIdentity_156,identity_38
11,462,0,0,0.0429688,512,0.0516325,0,0,kActIdentity_462,identity_125
11,306,0,55,0.855469,512,0.965941,0,0,kActIdentity_306,identity_80
11,177,0,0,0.0390625,512,0.0424459,0,0,kActIdentity_177,identity_44
11,253,0,3,2.625,256,33.9962,0,0,kActIdentity_253,identity_66
11,544,0,0,60.832,512,77.166,0,0,kActIdentity_544,identity_149
11,430,0,0,0.990234,512,0.212085,0,0,kActIdentity_430,identity_117
11,42,59,0,64.0,512,366.369,83.14542033898306,73.7839,kActIdentity_42,identity_6
11,213,0,0,16.7637,512,11.3367,0,0,kActIdentity_213,identity_54
11,272,0,0,0.0371094,512,0.0432903,0,0,kActIdentity_272,identity_71
11,118,0,1,15.5254,512,12.0439,0,0,kActIdentity_118,identity_27
11,536,0,0,0.0605469,512,0.0171618,0,0,kActIdentity_536,identity_146
11,79,0,0,0.0410156,512,0.0379607,0,0,kActIdentity_79,identity_17
11,240,0,0,0.417969,512,0.47792,0,0,kActIdentity_240,identity_63
11,356,0,0,0.179688,512,0.79831,0,0,kActIdentity_356,identity_96
11,261,0,0,0.902344,512,1.15538,0,0,kActIdentity_261,identity_69
11,32,0,0,6.98047,512,6.86747,0,0,kActIdentity_32,identity_3
11,549,0,0,57.5957,512,69.8606,0,0,kActIdentity_549,identity_151
11,143,82,0,64.0,512,1062.96,106.86761463414635,58.149550000000005,kActIdentity_143,identity_35
11,179,0,3,2.5,256,7.61675,0,0,kActIdentity_179,identity_45
11,327,0,1,2.5,256,24.614,0,0,kActIdentity_327,identity_87
11,164,77,0,64.0,512,179.165,67.97898961038962,62.1664,kActIdentity_164,identity_41
11,238,56,1,64.0,512,1426.33,79.63851464285713,33.22465,kActIdentity_238,identity_62
11,496,0,40,0.808594,512,0.756479,0,0,kActIdentity_496,identity_134
11,559,0,2,3.71094,256,5.80926,0,0,kActIdentity_559,identity_153
11,243,34,0,63.998,512,1426.8,70.64212058823529,26.9669,kActIdentity_243,identity_64
11,451,0,0,3.45312,512,7.721,0,0,kActIdentity_451,identity_123
11,389,0,0,0.0351562,512,0.0372276,0,0,kActIdentity_389,identity_104
11,314,0,0,0.320312,512,1.47325,0,0,kActIdentity_314,identity_84
11,352,35,0,64.0,512,78.8646,27.149703771428573,24.7877,kActIdentity_352,identity_94
11,188,0,0,9.67578,512,8.76223,0,0,kActIdentity_188,identity_48
11,433,13,0,63.998,512,1181.81,201.7104546153846,26.1553,kActIdentity_433,identity_118
11,257,13,1,64.0,512,96.3505,54.53643076923076,50.8679,kActIdentity_257,identity_67
11,483,0,0,0.0410156,512,0.044799,0,0,kActIdentity_483,identity_131
11,502,0,0,61.2969,512,39.8806,0,0,kActIdentity_502,identity_137
11,259,89,0,64.0,512,147.944,50.47721573033708,45.7237,kActIdentity_259,identity_68
11,593,0,1,3.96289,512,0.662991,0,0,kActIdentity_593,identity_162
11,145,0,0,0.765625,512,0.711198,0,0,kActIdentity_145,identity_36
11,426,12,2,64.0,512,489.059,107.22989583333333,59.68255,kActIdentity_426,identity_115
11,401,0,64,0.837891,512,0.931711,0,0,kActIdentity_401,identity_107
11,217,83,0,64.0,512,619.902,51.193992771084346,43.011,kActIdentity_217,identity_56
11,169,52,0,63.998,512,179.446,76.07177884615385,69.60634999999999,kActIdentity_169,identity_43
11,475,33,0,63.998,512,198.663,63.46789006060606,46.5154,kActIdentity_475,identity_130
11,158,0,2,2.75,256,23.1869,0,0,kActIdentity_158,identity_39
11,120,6,0,63.998,512,78.0264,65.7057,65.2616,kActIdentity_120,identity_28
11,407,31,0,64.0,512,224.818,44.91749967741936,32.8808,kActIdentity_407,identity_110
11,443,0,7,3.0,256,34.6791,0,0,kActIdentity_443,identity_120
11,568,0,0,4.92578,512,1.60339,0,0,kActIdentity_568,identity_156
11,35,34,0,64.0,512,229.131,67.64494705882352,66.01515,kActIdentity_35,identity_4
11,528,15,0,64.0,512,553.191,381.0286666666667,403.411,kActIdentity_528,identity_145
11,300,0,14,0.892578,512,0.999879,0,0,kActIdentity_300,identity_79
11,274,0,1,2.375,256,6.35452,0,0,kActIdentity_274,identity_72
11,591,0,90,0.707031,512,0.373565,0,0,kActIdentity_591,identity_161
11,381,46,0,64.0,512,282.111,43.68371717391304,42.06275,kActIdentity_381,identity_103
11,538,0,4,3.875,256,9.49376,0,0,kActIdentity_538,identity_147
11,308,0,0,14.8418,512,9.70381,0,0,kActIdentity_308,identity_81
11,498,0,1,10.2656,512,13.5403,0,0,kActIdentity_498,identity_135
11,05,0,0,54.5137,512,54.5167,0,0,kActIdentity_5,identity_13
11,109,0,23,0.955078,512,0.935251,0,0,kActIdentity_109,identity_25
11,546,0,0,3.26172,512,7.3054,0,0,kActIdentity_546,identity_150
11,333,64,0,64.0,512,585.375,44.88692990625,23.55265,kActIdentity_333,identity_89
11,405,4,0,63.998,512,52.8565,23.301555,24.537,kActIdentity_405,identity_109
11,391,0,4,2.25,256,10.5023,0,0,kActIdentity_391,identity_105
11,331,33,0,64.0,512,315.78,53.23888848484848,36.2339,kActIdentity_331,identity_88
11,47,11,0,64.0,512,362.968,70.60678181818182,69.6295,kActIdentity_47,identity_8
11,54,48,0,64.0,512,1258.09,103.71622916666666,69.6118,kActIdentity_54,identity_10
11,97,0,4,2.875,256,33.7106,0,0,kActIdentity_97,identity_22
11,367,0,0,0.0371094,512,0.0429922,0,0,kActIdentity_367,identity_98
11,184,8,0,63.998,512,138.626,91.1094,87.07435,kActIdentity_184,identity_46
11,122,134,1,64.0,512,178.721,66.03659253731344,61.614549999999994,kActIdentity_122,identity_29
11,07,1,0,63.998,512,66.2748,66.2748,66.2748,kActIdentity_7,identity_1
11,135,0,0,0.0351562,512,0.0372628,0,0,kActIdentity_135,identity_32
11,523,33,0,64.0,512,560.138,447.06081818181815,423.959,kActIdentity_523,identity_143
11,346,0,0,0.0371094,512,0.0410557,0,0,kActIdentity_346,identity_92
11,116,0,12,0.847656,512,0.778012,0,0,kActIdentity_116,identity_26
11,449,42,0,64.0,512,104.78,40.35714097619047,35.3047,kActIdentity_449,identity_122
11,211,0,39,0.892578,512,0.928262,0,0,kActIdentity_211,identity_53
11,454,22,0,64.0,512,97.0586,30.896055,27.85135,kActIdentity_454,identity_124
11,219,0,0,2.50781,512,3.05532,0,0,kActIdentity_219,identity_57
11,354,76,1,64.0,512,133.058,38.370222657894736,32.3088,kActIdentity_354,identity_95
11,420,0,0,0.0429688,512,0.0561634,0,0,kActIdentity_420,identity_113
11,281,122,0,64.0,512,360.28,54.765894426229515,48.8968,kActIdentity_281,identity_74
11,232,0,3,2.5,256,25.8563,0,0,kActIdentity_232,identity_60
11,335,0,0,0.869141,512,0.0695548,0,0,kActIdentity_335,identity_90
11,162,4,0,63.998,512,112.312,74.981975,65.4215,kActIdentity_162,identity_40
11,317,30,0,64.0,512,568.526,32.96338366666667,30.9978,kActIdentity_317,identity_85
11,199,0,0,0.0371094,512,0.0363274,0,0,kActIdentity_199,identity_50
11,95,0,0,0.0449219,512,0.0268068,0,0,kActIdentity_95,identity_21
11,566,20,0,63.998,512,80.8308,69.430925,72.0642,kActIdentity_566,identity_155
11,283,0,0,5.63086,512,6.29294,0,0,kActIdentity_283,identity_75
11,230,0,0,0.0390625,512,0.0419169,0,0,kActIdentity_230,identity_59
11,310,16,0,64.0,512,341.137,55.760405625000004,34.1248,kActIdentity_310,identity_82
11,489,0,24,0.929688,512,0.900177,0,0,kActIdentity_489,identity_133
11,205,0,10,0.978516,512,1.0,0,0,kActIdentity_205,identity_52
11,137,0,1,2.25,256,6.4751,0,0,kActIdentity_137,identity_33
11,428,27,1,64.0,512,1182.02,116.40923703703703,22.6902,kActIdentity_428,identity_116
11,103,0,0,0.0410156,512,0.038663,0,0,kActIdentity_103,identity_23
11,515,0,0,0.0683594,512,0.139014,0,0,kActIdentity_515,identity_140
11,264,35,0,63.998,512,146.789,58.16149142857143,52.7299,kActIdentity_264,identity_70
11,236,13,1,64.0,512,805.718,141.5375923076923,39.354,kActIdentity_236,identity_61
11,148,42,0,64.0,512,1062.25,136.46681904761905,56.622600000000006,kActIdentity_148,identity_37
11,521,33,0,64.0,512,443.495,348.18045454545455,331.896,kActIdentity_521,identity_142
11,312,69,0,64.0,512,570.0,42.512697536231876,31.8806,kActIdentity_312,identity_83
11,447,11,0,64.0,512,267.01,44.83841363636364,21.6188,kActIdentity_447,identity_121
11,470,66,0,64.0,512,200.403,54.66671878787879,43.75165,kActIdentity_470,identity_128
11,166,0,0,0.835938,512,0.281452,0,0,kActIdentity_166,identity_42
11,338,31,0,63.998,512,585.305,43.71290722580647,25.2045,kActIdentity_338,identity_91
11,03,7,0,64.0,512,417.776,130.71450000000002,72.788,kActIdentity_3,identity_9
12,564,26,0,63.998,512,63.3309,57.321592307692306,57.09995,kActIdentity_564,identity_154
12,01,1,0,63.998,512,75.8799,75.8799,75.8799,kActIdentity_1,identity_5
12,81,0,4,2.625,256,13.7576,0,0,kActIdentity_81,identity_18
12,348,0,2,2.5,256,24.4583,0,0,kActIdentity_348,identity_93
12,87,0,0,0.0449219,512,0.0460862,0,0,kActIdentity_87,identity_19
12,507,19,0,64.0,512,37.7974,27.26471157894737,28.5881,kActIdentity_507,identity_139
12,215,20,0,64.0,512,361.098,67.63083,53.8112,kActIdentity_215,identity_55
12,71,3,0,64.0,512,122.152,59.97246666666667,60.242,kActIdentity_71,identity_16
12,557,0,0,0.0488281,512,0.0793197,0,0,kActIdentity_557,identity_152
12,395,0,28,0.837891,512,0.983234,0,0,kActIdentity_395,identity_106
12,222,32,0,64.0,512,602.062,38.797346875,36.3947,kActIdentity_222,identity_58
12,44,0,0,3.38672,512,3.78473,0,0,kActIdentity_44,identity_7
12,412,20,0,63.998,512,307.891,54.86717799999999,36.0924,kActIdentity_412,identity_112
12,59,28,0,64.0,512,1161.87,117.36250357142856,64.939,kActIdentity_59,identity_12
12,500,0,0,49.1523,512,35.4757,0,0,kActIdentity_500,identity_136
12,56,0,0,0.169922,512,0.560865,0,0,kActIdentity_56,identity_11
12,504,0,0,13.3887,512,5.55848,0,0,kActIdentity_504,identity_138
12,294,0,0,0.0371094,512,0.0395434,0,0,kActIdentity_294,identity_77
12,251,0,0,0.0410156,512,0.023503,0,0,kActIdentity_251,identity_65
12,441,0,0,0.0507812,512,0.0298604,0,0,kActIdentity_441,identity_119
12,579,0,0,0.0429688,512,0.0720298,0,0,kActIdentity_579,identity_158
12,472,0,0,0.880859,512,1.77357,0,0,kActIdentity_472,identity_129
12,464,0,8,2.75,256,4.8935,0,0,kActIdentity_464,identity_126
12,468,1,0,63.998,512,84.7799,63.8914,63.8914,kActIdentity_468,identity_127
12,485,0,1,2.75,256,10.1781,0,0,kActIdentity_485,identity_132
12,409,0,0,3.70703,512,0.973296,0,0,kActIdentity_409,identity_111
12,325,0,0,0.0390625,512,0.0424207,0,0,kActIdentity_325,identity_86
12,585,0,39,0.988281,512,0.999997,0,0,kActIdentity_585,identity_160
12,374,9,0,64.0,512,173.426,48.11375555555556,43.4788,kActIdentity_374,identity_100
12,105,0,1,2.5,256,9.38523,0,0,kActIdentity_105,identity_24
12,124,0,0,4.49219,512,4.95699,0,0,kActIdentity_124,identity_30
12,359,41,0,64.0,512,131.55,29.901045853658534,26.7741,kActIdentity_359,identity_97
12,286,42,0,64.0,512,319.859,53.27035952380952,51.7442,kActIdentity_286,identity_76
12,369,0,5,2.5,256,5.87134,0,0,kActIdentity_369,identity_99
12,378,0,0,1.94336,512,3.04937,0,0,kActIdentity_378,identity_102
12,422,0,4,2.875,256,16.4937,0,0,kActIdentity_422,identity_114
12,68,0,0,0.523438,512,0.406956,0,0,kActIdentity_68,identity_15
12,89,0,3,2.875,256,5.62952,0,0,kActIdentity_89,identity_20
12,296,0,1,2.375,256,12.6483,0,0,kActIdentity_296,identity_78
12,66,34,0,64.0,512,122.559,66.99353235294119,64.69645,kActIdentity_66,identity_14
12,542,25,1,63.998,512,47.309,41.284892,42.7056,kActIdentity_542,identity_148
12,201,0,3,2.375,256,12.8992,0,0,kActIdentity_201,identity_51
12,30,66,0,64.0,512,262.025,77.75566666666667,66.74164999999999,kActIdentity_30,identity_2
12,127,40,0,64.0,512,179.051,56.99189750000001,57.69795,kActIdentity_127,identity_31
12,517,0,3,3.125,256,5.6943,0,0,kActIdentity_517,identity_141
12,525,0,0,7.33789,512,6.31815,0,0,kActIdentity_525,identity_144
12,571,28,0,64.0,512,86.6543,22.647598750000004,18.837449999999997,kActIdentity_571,identity_157
12,186,143,0,64.0,512,371.306,64.33118321678322,53.9327,kActIdentity_186,identity_47
12,141,13,0,64.0,512,452.728,161.63934615384613,58.604,kActIdentity_141,identity_34
12,191,54,0,64.0,512,362.892,62.777796296296295,62.07845,kActIdentity_191,identity_49
12,279,12,0,64.0,512,175.111,83.24218333333333,60.39405,kActIdentity_279,identity_73
12,581,0,3,2.75,256,6.24169,0,0,kActIdentity_581,identity_159
12,403,0,0,11.5898,512,15.3864,0,0,kActIdentity_403,identity_108
12,376,135,0,64.0,512,284.254,50.855761629629626,43.4873,kActIdentity_376,identity_101
12,156,0,0,0.0390625,512,0.0220085,0,0,kActIdentity_156,identity_38
12,462,0,0,0.0429688,512,0.0511372,0,0,kActIdentity_462,identity_125
12,306,0,49,0.851562,512,0.952305,0,0,kActIdentity_306,identity_80
12,177,0,0,0.0390625,512,0.04276,0,0,kActIdentity_177,identity_44
12,253,0,2,2.625,256,34.3801,0,0,kActIdentity_253,identity_66
12,544,71,0,64.0,512,89.7491,42.45235257746478,29.6901,kActIdentity_544,identity_149
12,430,0,0,0.669922,512,0.236703,0,0,kActIdentity_430,identity_117
12,42,62,0,64.0,512,377.354,79.06333870967744,67.61305,kActIdentity_42,identity_6
12,213,0,0,17.3125,512,11.4597,0,0,kActIdentity_213,identity_54
12,272,0,0,0.0371094,512,0.0438347,0,0,kActIdentity_272,identity_71
12,118,0,1,15.4258,512,12.7733,0,0,kActIdentity_118,identity_27
12,536,0,0,0.0527344,512,0.0186872,0,0,kActIdentity_536,identity_146
12,79,0,0,0.0410156,512,0.0368275,0,0,kActIdentity_79,identity_17
12,240,0,0,0.699219,512,0.441574,0,0,kActIdentity_240,identity_63
12,356,0,0,3.08789,512,1.54514,0,0,kActIdentity_356,identity_96
12,261,0,0,0.433594,512,0.335985,0,0,kActIdentity_261,identity_69
12,32,0,0,6.7832,512,6.68214,0,0,kActIdentity_32,identity_3
12,549,5,0,64.0,512,82.9525,24.462657999999998,23.5487,kActIdentity_549,identity_151
12,143,75,0,64.0,512,1018.93,109.45047466666665,55.7774,kActIdentity_143,identity_35
12,179,0,1,2.5,256,10.1694,0,0,kActIdentity_179,identity_45
12,327,0,2,2.5,256,25.4261,0,0,kActIdentity_327,identity_87
12,164,78,0,64.0,512,238.299,67.08756666666666,58.62305,kActIdentity_164,identity_41
12,238,54,0,64.0,512,1462.35,87.53320740740743,43.59465,kActIdentity_238,identity_62
12,496,0,34,0.847656,512,0.799539,0,0,kActIdentity_496,identity_134
12,559,0,4,3.125,256,6.57977,0,0,kActIdentity_559,identity_153
12,243,27,0,63.998,512,1462.8,95.1504962962963,42.8568,kActIdentity_243,identity_64
12,451,0,0,4.71289,512,7.89128,0,0,kActIdentity_451,identity_123
12,389,0,0,0.0351562,512,0.0372874,0,0,kActIdentity_389,identity_104
